Id,Year,UnitId,UrbanCollegeId,Fips,InstAffiliation,PrimaryPublicControl,SecondaryPublicControl,ReligiousAffiliation,OccupationalProgOffered,AcademicProgOffered,ContProfProgOffered,AvocationalProgOffered,RemedialProgOffered,SecondaryProgOffered,Cert01Offered,Cert01AOffered,Cert01BOffered,Cert12Offered,AssocOffered,Cert24Offered,BachOffered,PostbacCertOffered,MastersOffered,PostMastersCertOffered,DoctorsResearchOffered,DoctorsProfessionalOffered,DoctorsOtherOffered,OtherDegreeOffered,DistUgCoursesOffered,DistUgProgsOffered,DistUgNotOffered,DistGradCoursesOffered,DistGradProgsOffered,DistGradNotOffered,DistProgsOffered,DistCoursesOffered,DistProgsAll,DistUgOffered,DistGradOffered,DistEdNotOffered,EnrolledUndergradFulltime,EnrolledUndergradFirsttimeFt,EnrolledUndergradParttime,EnrolledUndergradFirsttimePt,EnrolledGraduateFulltime,EnrolledGraduateParttime,EnrolledDoctorsProfessional,EnrolledDoctorsFirstProf,RemedialServices,AcademicCounseling,EmploymentServices,PlacementServices,OncampusDaycare,NoSelectedServices,OncampusHousing,OncampusRequired,DormitoryCapacity,MealPlan,MealsPerWeek,TypicalRoomCharge,TypicalBoardCharge,RoomBoardCharge,TuitionVaries,AltTuition,TuitionGuaranteed,PrepaidTuition,TuitionPaymentPlan,OtherAltTuition,MemberNatlAthleticAssoc,MemberNcaa,MemberNaia,MemberNjcaa,MemberNscaa,MemberNccaa,MemberAthAssocOther,MemberConfFootball,MemberConfBasketball,MemberConfBaseball,MemberConfTrack,ConfNumberFootball,ConfNumberBasketball,ConfNumberBaseball,ConfNumberTrack,DualCredit,CreditForLife,ApCredit,NoAltCredit,Rotc,RotcArmy,RotcNavy,RotcAirforce,RotcNavyMarinecorps,StudyAbroad,WeekendEveningCollege,UndergradResearch,TeacherCert,TeacherCertSpecialization,TeacherCertOtherInst,TeacherCertStateApproved,NoSpecialLearningOpps,DisabilityIndicator,DisabilityPercentage,PostsecTrProgDisabilities,YellowRibbonProgram,MilitaryTrainingCredit,VeteranPointOfContact,StudentVeteranOrganization,ServicememberOppCollMember,NoVetServices,LibraryPhysical,LibraryPrintedCollection,LibraryDigital,LibraryTrainedStaff,LibraryHours,LibraryShared,NoLibrary,CalendarSystem,NoncredWorkforceEduOffered,NoncredCustTrainingOffered,NoncredRemedialEduOffered,NoncredRecEduOffered,NoncredAdultEduOffered,NoncredHsDiplomaOffered,NoncreditEslEduOffered,NoncreditProfEduOffered,NoNoncreditEdu,PromiseProgParticipant
0738437607309967413,2023,421771,0738271210999119888,29,PrivateForProfit,,,,No,Yes,,No,No,No,Yes,No,Yes,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,No
0738437607309967414,2023,421841,0738271210999119889,36,PrivateForProfit,,,,Yes,Yes,,Yes,No,No,No,No,No,Yes,Yes,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,No,No,No,No,No,No,,NoMealPlan,,,,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,0.08000000,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437607309967415,2023,421878,0738271210999119890,34,PrivateForProfit,,,,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,,,,Yes,Yes,No,No,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437607309967416,2023,421896,0738271210999119891,72,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,Yes,No,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,No
0738437607309967417,2023,422020,0738271210999119892,6,PrivateForProfit,,,,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437607309967418,2023,422695,0738271210999119893,6,PrivateForProfit,,,,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437607309967419,2023,422835,0738271210999119894,6,PrivateForProfit,,,,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,No
0738437607309967420,2023,423120,0738271210999119895,12,PrivateForProfit,,,,Yes,Yes,,No,No,No,Yes,Yes,No,Yes,Yes,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Continuous,Yes,No,No,Yes,No,No,No,No,No,No
0738437607309967421,2023,423397,0738271210999119896,72,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,Yes,No,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437607314161664,2023,423412,0738271210999119897,48,PrivateForProfit,,,,Yes,No,,No,No,No,No,No,No,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437607314161665,2023,423643,0738271210999119898,4,PrivateNotForProfitNoReligious,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,,,,Yes,Yes,No,Yes,Yes,No,,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,,560,NoMealPlan,,5190,,,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Quarter,No,No,No,No,No,No,No,No,Yes,No
0738437607314161666,2023,423652,0738271210999119899,41,Public,SpecialDistrict,State,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,No,No,No,No,No,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Quarter,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
0738437607314161667,2023,425250,0738271210999119900,13,PrivateForProfit,,,,Yes,Yes,,No,No,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,DiffersByProgram,No,No,No,No,No,No,No,Yes,No,No
0738437607314161668,2023,425986,0738271210999119901,25,PrivateForProfit,,,,Yes,Yes,,No,No,No,No,No,No,Yes,No,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,,,,,No,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437607314161669,2023,426314,0738271210999119902,12,PrivateNotForProfitNoReligious,,,,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,OtherAcademicYear,Yes,Yes,No,No,No,No,No,No,No,Yes
0738437607314161670,2023,427308,0738271210999119903,36,PrivateNotForProfitReligious,,,80,Yes,No,,No,No,No,No,No,No,Yes,No,Yes,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,Yes,No,Yes,No,,,,,,,,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Continuous,No,No,Yes,No,Yes,No,Yes,No,No,No
0738437607314161671,2023,427335,0738271210999119904,36,PrivateForProfit,,,,No,Yes,,No,No,No,Yes,No,Yes,No,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,,,,,No,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437607314161672,2023,427894,0738271210999119905,51,PrivateNotForProfitNoReligious,,,,Yes,No,,No,Yes,No,Yes,No,Yes,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Continuous,No,No,No,No,No,No,No,No,Yes,No
0738437607314161673,2023,427973,0738271210999119906,51,PrivateForProfit,,,,Yes,No,,No,No,No,No,No,No,No,No,Yes,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,,,,,,,,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,,,,,No,Yes,,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437607314161674,2023,427982,0738271210999119907,51,PrivateForProfit,,,,Yes,No,,No,No,No,No,No,No,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,,,,,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437607314161675,2023,427991,0738271210999119908,12,Public,SchoolDistrict,ImpliedNo,,Yes,No,,No,No,No,Yes,Yes,Yes,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,Yes,No,No,,,,,,,,,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,DiffersByProgram,Yes,No,No,No,No,No,No,Yes,No,No
0738437607314161676,2023,428000,0738271210999119909,12,PrivateForProfit,,,,Yes,No,,No,No,No,No,No,No,No,No,Yes,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,No,Yes,Yes,Yes,Yes,No,,,,,,,,No,No,No,No,,,,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,,No,Yes,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Quarter,No,No,No,No,No,No,No,No,Yes,No
0738437607314161677,2023,428019,0738271210999119910,40,Public,State,ImpliedNo,,Yes,No,,Yes,No,Yes,Yes,No,Yes,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,,,,,No,No,0.10040000,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,DiffersByProgram,No,Yes,No,No,No,No,No,No,No,No
0738437607314161678,2023,428055,0738271210999119911,72,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,Yes,No,Yes,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437607314161679,2023,428125,0738271210999119912,6,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,Yes,No,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,No
0738437607314161680,2023,428170,0738271210999119913,12,PrivateForProfit,,,,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437607314161681,2023,428259,0738271210999119914,55,PrivateNotForProfitReligious,,,52,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,,,,Yes,No,No,No,No,No,,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437607314161682,2023,428392,0738271210999119915,41,Public,SpecialDistrict,ImpliedNo,,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Quarter,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
0738437607314161683,2023,428426,0738271210999119916,6,Public,State,SchoolDistrict,,Yes,Yes,,Yes,Yes,No,No,No,No,Yes,Yes,Yes,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0738437607314161684,2023,428453,0738271210999119917,27,Public,State,ImpliedNo,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0738437607314161685,2023,429085,0738271210999119918,48,PrivateForProfit,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,,,,Yes,Yes,No,Yes,Yes,No,,Yes,No,No,No,No,No,Yes,Yes,Yes,No,,Yes,Yes,No,No,No,No,,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Trimester,No,No,No,No,No,No,No,Yes,No,No
0738437607314161686,2023,429094,0738271210999119919,48,PrivateForProfit,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,No,No,No,Yes,No,,Yes,No,No,No,No,No,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,No,,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,,,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Quarter,No,No,No,No,No,No,No,Yes,No,No
0738437607314161687,2023,429128,0738271210999119920,25,PrivateNotForProfitNoReligious,,,,Yes,Yes,,No,No,No,Yes,No,Yes,No,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,,,,,,Yes,No,No,No,No,No,No,,NoMealPlan,,,,,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437607314161688,2023,430184,0738271210999119921,24,PrivateForProfit,,,,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,No,No,No,No,No,,NoMealPlan,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Quarter,Yes,No,No,No,No,No,No,No,No,No
0738437607314161689,2023,430227,0738271210999119922,42,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,Yes,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,,,,,No,Yes,,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,Yes
0738437607314161690,2023,430245,0738271210999119923,48,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,Yes,Yes,No,,,,,,,,No,Yes,Yes,No,,,,Yes,Yes,No,Yes,,No,Yes,Yes,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,No
0738437607314161691,2023,430306,0738271210999119924,51,PrivateNotForProfitNoReligious,,,,Yes,No,,No,No,No,Yes,No,Yes,No,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,,,,,,No,Yes,No,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437607314161692,2023,430403,0738271210999119925,34,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,Yes,No,No,,,,,,,,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,No,No,,,,,,Yes,Yes,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,,,,,No,Yes,,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Continuous,No,No,No,No,No,No,No,No,Yes,No
0738437607314161693,2023,430564,0738271210999119926,36,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,No,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,,,,,,No,No,Yes,No,No,No,No,,NoMealPlan,,,,,,Yes,No,No,Yes,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,DiffersByProgram,No,No,No,No,No,No,No,No,Yes,No
0738437607314161694,2023,430582,0738271210999119927,12,PrivateForProfit,,,,Yes,No,,No,No,No,Yes,No,Yes,No,No,No,,,,,,,,No,No,No,Yes,,,,No,No,No,No,,Yes,Yes,Yes,No,No,,,,,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Continuous,Yes,No,No,Yes,Yes,No,No,No,No,No
0738437607314161695,2023,430670,0738271210999119928,72,PrivateNotForProfitNoReligious,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,,Yes,No,Yes,No,No,No,No,,NoMealPlan,,,,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,Yes,No,No
